Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
02/02/2023,Torino,Vanchiglietta,via Cigliano 5,97000,59,0,0,2,1,1900,Buono / Abitabile
02/05/2023,Torino,Vanchiglia,via Montebello,260000,69,5,1,2,1,1970,Buono / Abitabile
01/02/2023,Torino,Vanchiglia,piazza Santa Giulia 10,177000,78,2,1,3,1,1900,Ottimo / Ristrutturato
28/02/2023,Torino,Regio Parco,via sempione 256,79000,95,0,1,4,1,1950,Buono / Abitabile
05/05/2023,Torino,Regio Parco,via Nicola Porpora 46,139000,139,1,1,4,2,1980,Ottimo / Ristrutturato
31/01/2023,Torino,Vanchiglietta,corso Belgio 107,230000,90,1,1,3,2,2001,Buono / Abitabile
08/05/2023,Torino,Regio Parco,corso Giulio Cesare 194,118000,91,1,1,4,1,1975,Buono / Abitabile
30/01/2023,Torino,Regio Parco,via Cravero  20,175000,153,3,1,5,2,1970,Da ristrutturare
23/03/2023,Torino,Vanchiglietta,Lungo Dora Voghera 120,155000,100,5,1,5,1,1966,Buono / Abitabile
02/02/2023,Torino,Regio Parco,via San Benigno 11,99000,120,0,0,5,2,1930,Buono / Abitabile
24/04/2023,Torino,Vanchiglia,via Vanchiglia 16,185000,80,4,1,3,1,1890,Buono / Abitabile
07/03/2023,Torino,Vanchiglia,corso Regina Margherita 92,239000,90,1,1,4,1,1908,Buono / Abitabile
27/02/2023,Torino,Vanchiglietta,Lungo Dora Voghera 108,189000,91,1,1,4,1,1980,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,corso Regina Margherita 68,199000,82,3,1,3,1,1900,Buono / Abitabile
09/05/2023,Torino,Regio Parco,via Monte Rosa 166,68000,60,9,1,2,1,1960,Buono / Abitabile
03/04/2023,Torino,Vanchiglia,via Michele Buniva 4,420000,180,1,1,5,2,1800,Buono / Abitabile
24/01/2023,Torino,Regio Parco,corso Taranto 139,93000,95,4,1,4,1,1966,Buono / Abitabile
06/05/2023,Torino,Regio Parco,corso Regio Parco 139,99000,70,3,1,2,1,1970,Buono / Abitabile
20/04/2023,Torino,Vanchiglia,via Michele Buniva 4,460000,180,2,1,5,2,1800,Buono / Abitabile
02/05/2023,Torino,Barriera di Milano,piazza Cimarosa 45,179000,130,2,1,4,1,1977,Buono / Abitabile
19/01/2023,Torino,Vanchiglia,corso Tortona 17,263000,105,3,1,4,2,1920,Buono / Abitabile
20/01/2023,Torino,Vanchiglia,via Antonio Fontanesi 14,105000,65,0,1,2,1,1970,Buono / Abitabile
23/01/2023,Torino,Vanchiglietta,corso Belgio 52,165000,85,2,0,3,1,1980,
17/04/2023,Torino,Vanchiglia,via Vanchiglia 14,68000,15,5,1,1,1,1900,Buono / Abitabile
09/02/2023,Torino,Vanchiglia,via Eusebio Bava 17,295000,119,3,1,4,1,1930,Buono / Abitabile
02/05/2023,Torino,Vanchiglia,corso Regina Margherita 1,445000,125,5,1,4,3,1970,Buono / Abitabile
04/05/2023,Torino,Regio Parco,corso Taranto 1,149000,123,2,1,5,1,1965,Buono / Abitabile
12/04/2023,Torino,Vanchiglia,via Artisti 16,269000,131,1,1,5,2,1930,Buono / Abitabile
20/04/2023,Torino,Vanchiglia,corso Regina Margherita 23,174000,90,3,0,4,1,1920,Da ristrutturare
27/04/2023,Torino,Vanchiglietta,via Andorno 50,72000,50,4,1,2,1,1920,Da ristrutturare
26/04/2023,Torino,Vanchiglietta,Lungo Po Alessandro Antonelli 31,630000,231,5,1,5,2,1970,Buono / Abitabile
09/05/2023,Torino,Vanchiglietta,Lungo Po Alessandro Antonelli 31,630000,231,5,1,5,2,1970,Buono / Abitabile
02/03/2023,Torino,Vanchiglietta,via Pallanza 17,169000,100,0,1,4,1,1065,Buono / Abitabile
04/04/2023,Torino,Vanchiglietta,via Oslavia,380000,118,4,1,3,2,2000,Ottimo / Ristrutturato
08/05/2023,Torino,Vanchiglietta,piazza Enrico Toti 11,198000,93,1,1,3,1,1972,Da ristrutturare
03/04/2023,Torino,Regio Parco,via Parma 63,215000,95,3,1,3,2,1960,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,corso Regina Margherita 3,497000,120,4,1,5,2,1960,Ottimo / Ristrutturato
22/03/2023,Torino,Vanchiglietta,corso Belgio 164,215000,90,7,1,5,1,1960,Ottimo / Ristrutturato
01/02/2023,Torino,Vanchiglietta,via Rimini,225000,89,5,1,3,1,1980,Ottimo / Ristrutturato
20/12/2022,Torino,Regio Parco,via Cagliari 22,123000,35,0,0,1,1,1930,Nuovo / In costruzione
08/05/2023,Torino,Vanchiglia,via Riccardo Sineo,224000,65,4,1,2,1,1980,Nuovo / In costruzione
04/05/2023,Torino,Regio Parco,piazza Sofia 29,297000,268,0,0,5,3,1927,Buono / Abitabile
28/03/2023,Torino,Vanchiglietta,corso Chieti 19,177000,67,1,1,3,1,2023,Nuovo / In costruzione
28/03/2023,Torino,Vanchiglietta,corso Chieti 19,120000,40,1,1,2,1,2023,Nuovo / In costruzione
11/12/2022,Torino,Regio Parco,corso Taranto 174,75000,55,6,1,2,1,1962,Buono / Abitabile
26/01/2023,Torino,Regio Parco,corso Regio Parco 44,189000,83,5,1,3,1,1980,Buono / Abitabile
20/12/2022,Torino,Vanchiglietta,Lungo Po Antonelli 203,460000,181,4,1,5,2,1996,Buono / Abitabile
03/05/2023,Torino,Vanchiglietta,via Mongrando 36,69000,50,0,1,2,1,1940,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,corso San Maurizio 51,150000,60,0,0,2,1,2008,Ottimo / Ristrutturato
06/03/2023,Torino,Regio Parco,via Sandro Botticelli 8,135000,135,7,0,5,2,1970,Buono / Abitabile
04/04/2023,Torino,Regio Parco,via Giovanni Battista Pergolesi 86,79000,85,8,1,3,1,1986,Buono / Abitabile
30/11/2022,Torino,Regio Parco,via Nicola Porpora 46,139000,110,1,1,4,1,1971,Buono / Abitabile
29/11/2022,Torino,Regio Parco,via Renato Wuillermin 1,79000,70,2,1,3,1,1950,Buono / Abitabile
29/11/2022,Torino,Vanchiglietta,via Mongrando 9,390000,107,5,1,4,2,1970,Ottimo / Ristrutturato
30/11/2022,Torino,Vanchiglietta,via Oropa 110,268000,95,1,1,4,2,1970,Buono / Abitabile
06/04/2023,Torino,Vanchiglia,corso Regina Margherita 72,450000,180,2,1,5,1,1900,Buono / Abitabile
17/04/2023,Torino,Barriera di Milano,via Sempione 152,79000,80,2,0,3,1,1960,Buono / Abitabile
25/11/2022,Torino,Vanchiglia,via Giovanni Francesco Napione 33,159000,80,3,1,3,1,1960,Da ristrutturare
14/04/2023,Torino,Regio Parco,corso Taranto 70,53000,62,9,1,2,1,1960,Buono / Abitabile
09/03/2023,Torino,Vanchiglia,via Michele Buniva 26,207000,90,1,0,3,1,1940,Ottimo / Ristrutturato
27/01/2023,Torino,Vanchiglia,via Giovanni Francesco Napione 25,650000,200,2,1,5,2,1980,Ottimo / Ristrutturato
20/12/2022,Torino,Vanchiglia,via Michele Buniva 10,118000,47,0,0,2,1,1900,Buono / Abitabile
06/05/2023,Torino,Vanchiglia,via Vanchiglia 14,232000,129,2,0,2,2,1940,Buono / Abitabile
29/03/2023,Torino,Vanchiglietta,via Andorno 50,340000,105,2,1,4,2,1900,Ottimo / Ristrutturato
08/05/2023,Torino,Vanchiglia,via Artisti 31BIS,185000,100,3,1,4,2,1960,Ottimo / Ristrutturato
23/03/2023,Torino,Regio Parco,corso Giulio Cesare 208,105000,90,5,1,3,1,1970,Buono / Abitabile
25/01/2023,Torino,Vanchiglia,via Guastalla 25,107000,50,0,0,1,1,2015,Ottimo / Ristrutturato
09/05/2023,Torino,Vanchiglietta,corso Belgio 116,112000,65,1,1,3,1,1951,Da ristrutturare
06/05/2023,Torino,Vanchiglia,via Giovanni Francesco Napione 17,390000,130,1,0,5,1,1980,Buono / Abitabile
10/03/2023,Torino,Giardini Reali,corso San Maurizio 20,300000,80,2,1,3,1,1950,Ottimo / Ristrutturato
26/04/2023,Torino,Vanchiglia,corso San Maurizio 25,330000,80,4,1,3,1,1900,Ottimo / Ristrutturato
23/12/2022,Torino,Vanchiglia,via Luigi Tarino 11,93000,40,1,0,2,1,1900,Ottimo / Ristrutturato
13/03/2023,Torino,Vanchiglia,via Santa Giulia,448000,184,1,1,5,2,1900,Da ristrutturare
13/04/2023,Torino,Vanchiglietta,via Pralungo 2,245000,120,2,1,4,1,1911,Buono / Abitabile
28/02/2023,Torino,Rebaudengo,corso Giulio Cesare 181,88000,55,2,1,2,2,2014,
05/12/2022,Torino,Vanchiglia,corso Regina Margherita 171,130000,75,3,0,3,1,1950,Buono / Abitabile
27/02/2023,Torino,Regio Parco,corso Taranto 177,80000,85,0,0,4,1,1960,Da ristrutturare
21/04/2023,Torino,Regio Parco,corso Taranto 66,68000,60,1,1,2,1,1965,Buono / Abitabile
16/01/2023,Torino,Regio Parco,via Maddalene 3,95000,78,2,1,3,1,1980,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,via Artisti 10,199000,70,3,0,3,1,1900,Buono / Abitabile
13/12/2022,Torino,Vanchiglietta,corso Belgio 116,279000,115,5,1,4,2,1950,Buono / Abitabile
25/02/2023,Torino,Regio Parco,via Sandro Botticelli 143,79000,79,3,0,3,1,1980,Buono / Abitabile
15/04/2023,Torino,Vanchiglia,via Cesare Balbo 8,132000,82,3,0,3,1,1900,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,corso Regina Margherita 1/BIS,599000,122,1,1,5,2,1900,Ottimo / Ristrutturato
12/04/2023,Torino,Regio Parco,corso Taranto,93000,95,0,1,5,1,1950,Da ristrutturare
29/03/2023,Torino,Regio Parco,via Sandro Botticelli 12,62000,52,5,1,2,1,1965,Buono / Abitabile
21/03/2023,Torino,Barriera di Milano,via SEMPIONE,89000,70,3,1,3,1,1950,Ottimo / Ristrutturato
01/03/2023,Torino,Vanchiglia,da ristrutturare,490000,150,2,1,5,2,1970,Da ristrutturare
29/03/2023,Torino,Vanchiglietta,via Mongrando 37,129000,70,2,0,3,1,1951,Ottimo / Ristrutturato
03/04/2023,Torino,Vanchiglietta, via Gattinara 11,370000,350,0,0,5,2,1965,Ottimo / Ristrutturato
02/03/2023,Torino,Giardini Reali,corso San Maurizio 36,395000,162,5,1,5,1,1980,Buono / Abitabile
07/03/2023,Torino,Vanchiglietta,Lungo Po Alessandro Antonelli 189,275000,111,2,1,4,1,1970,Buono / Abitabile
26/09/2022,Torino,Regio Parco,via Cagliari 22,126000,35,0,0,1,1,1900,Ottimo / Ristrutturato
07/04/2023,Torino,Vanchiglia,corso San Maurizio 51,149000,46,2,0,2,1,1900,Ottimo / Ristrutturato
23/09/2022,Torino,Regio Parco,corso Taranto 62,70000,72,6,1,3,1,1960,Da ristrutturare
23/01/2023,Torino,Regio Parco,da ristrutturare,59000,60,2,1,2,1,1960,Da ristrutturare
21/01/2023,Torino,Regio Parco,via Renato Wuillermin 4,69000,59,2,0,3,1,1940,Buono / Abitabile
03/05/2023,Torino,Regio Parco,via Alessandro Cruto 18,59000,70,3,0,3,1,1967,Buono / Abitabile
12/09/2022,Torino,Vanchiglietta,via Cigliano 12,120000,53,0,0,2,1,1961,Ottimo / Ristrutturato
30/01/2023,Torino,Vanchiglietta,via gattinara 1/A,165000,75,0,1,3,1,1960,Ottimo / Ristrutturato
05/04/2023,Torino,Vanchiglia,via Riccardo Sineo 12,459000,180,5,1,5,2,1960,Buono / Abitabile
20/04/2023,Torino,Vanchiglietta,corso Belgio 166,70000,55,5,1,2,1,1957,Buono / Abitabile
08/03/2023,Torino,Vanchiglia,via Santa Giulia 57,70000,30,0,0,1,1,2006,Buono / Abitabile
09/05/2023,Torino,Vanchiglietta,piazza Antonio Fontanesi 2/A,63000,65,0,0,2,1,1950,Da ristrutturare
06/09/2022,Torino,Regio Parco,via Alessandro Cruto 18,57000,70,1,0,3,1,1950,Buono / Abitabile
18/01/2023,Torino,Regio Parco,piazza Sofia 15,38000,40,0,1,1,1,1965,Buono / Abitabile
01/09/2022,Torino,Regio Parco,via Luigi Pietracqua 29,86000,80,4,0,3,1,1960,Da ristrutturare
07/04/2023,Torino,Vanchiglia,via Riccardo Sineo 12,549000,150,5,1,5,2,1900,Buono / Abitabile
09/02/2023,Torino,Regio Parco,via Renato Wuillermin 10,55000,45,0,1,2,1,1950,Da ristrutturare
09/05/2023,Torino,Vanchiglietta,corso Tortona 6,109000,75,2,0,3,1,1920,Buono / Abitabile
23/02/2023,Torino,Rebaudengo,corso Giulio Cesare 177,99000,75,6,1,3,1,1960,Ottimo / Ristrutturato
09/05/2023,Torino,Vanchiglietta,via Varallo 4,79000,60,0,0,2,1,1920,Buono / Abitabile
20/04/2023,Torino,Vanchiglietta,via Oropa 114,80000,83,2,1,3,1,1968,Buono / Abitabile
16/03/2023,Torino,Vanchiglia,via Bettino Ricasoli 26,109000,55,0,0,2,1,1960,Nuovo / In costruzione
23/01/2023,Torino,Vanchiglia,via Antonio Fontanesi 10,179000,70,0,0,3,1,1960,Nuovo / In costruzione
03/10/2022,Torino,Vanchiglia,via Riccardo Sineo,350000,120,4,1,3,1,1980,Buono / Abitabile
03/11/2022,Torino,Vanchiglietta,corso Chieti 20,159000,65,7,1,3,1,1960,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,via Riccardo Sineo 12/5,139000,50,2,1,2,1,1900,Buono / Abitabile
04/04/2023,Torino,Vanchiglia,via Santa Giulia 39,175000,93,1,1,4,1,1900,Buono / Abitabile
06/10/2022,Torino,Regio Parco,via Gabriele Rossetti 11,88000,65,0,0,3,1,1965,Ottimo / Ristrutturato
10/05/2022,Torino,Giardini Reali,via Giuseppe Verdi 61,270000,90,3,0,3,1,1800,Buono / Abitabile
03/05/2023,Torino,Regio Parco,via Gabriele Rossetti 11,88000,78,0,0,2,1,1980,Buono / Abitabile
23/03/2023,Torino,Giardini Reali,corso San Maurizio,219000,88,3,1,3,1,1957,Da ristrutturare
08/03/2023,Torino,Vanchiglietta,Lungo Po Alessandro Antonelli 33,570000,165,4,1,5,2,1960,Buono / Abitabile
09/02/2023,Torino,Regio Parco,via Gottardo 31,60000,61,2,1,2,2,1975,Da ristrutturare
07/04/2023,Torino,Vanchiglia,piazza Santa Giulia 10,190000,90,2,1,4,1,1800,Buono / Abitabile
07/03/2023,Torino,Regio Parco,via Carlo Goldoni 3,249000,84,1,0,3,2,1863,Nuovo / In costruzione
01/07/2022,Torino,Vanchiglietta,via Pralungo 2,88900,45,1,1,2,1,1930,Buono / Abitabile
25/07/2022,Torino,Regio Parco,via Sandro Botticelli 8,135000,135,7,1,5,2,1970,Buono / Abitabile
10/03/2023,Torino,Regio Parco,via Gottardo 105,40000,54,1,0,2,1,1960,Buono / Abitabile
10/03/2023,Torino,Regio Parco,via Sandro Botticelli,89000,85,1,1,3,1,1980,Buono / Abitabile
25/10/2022,Torino,Vanchiglietta,corso Cadore 23,445000,150,5,1,4,2,1964,Ottimo / Ristrutturato
07/04/2023,Torino,Vanchiglia,corso Regina Margherita 1/B,204000,110,0,1,4,1,1968,Buono / Abitabile
05/12/2022,Torino,Giardini Reali,corso San Maurizio,139000,36,3,0,2,1,1900,Da ristrutturare
03/04/2023,Torino,Regio Parco,via Telemaco Signorini 10,114000,80,3,1,3,1,1960,Buono / Abitabile
21/04/2023,Torino,Vanchiglia,via Cesare Balbo 6,60000,45,4,1,2,1,1980,Da ristrutturare
27/03/2023,Torino,Regio Parco,via Gottardo 37,60000,65,5,1,2,1,1960,Buono / Abitabile
05/10/2022,Torino,Vanchiglia,via Santa Giulia,79000,31,0,0,2,1,1930,Ottimo / Ristrutturato
07/04/2023,Torino,Vanchiglia,via degli Artisti 13,95000,50,5,0,2,1,1900,Ottimo / Ristrutturato
16/03/2023,Torino,Vanchiglia,via Bettino Ricasoli 26,98000,40,0,0,2,1,1960,Nuovo / In costruzione
22/03/2023,Torino,Vanchiglietta,corso Belgio 116,89000,50,4,1,2,1,1951,Ottimo / Ristrutturato
31/03/2023,Torino,Vanchiglietta,via Cigliano,155000,50,4,1,2,1,1967,Ottimo / Ristrutturato
27/03/2023,Torino,Regio Parco,via Gottardo 167,359000,200,6,1,5,2,1970,Da ristrutturare
14/03/2023,Torino,Vanchiglietta,via Andorno 45,83000,38,1,0,2,1,1900,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,via Eusebio Bava 36,89000,55,0,0,2,2,1900,Nuovo / In costruzione
14/01/2023,Torino,Regio Parco,via Mantova 19,440000,180,0,0,3,1,1930,Ottimo / Ristrutturato
21/06/2022,Torino,Vanchiglietta,via OROPA,119000,70,1,1,3,1,1980,Buono / Abitabile
07/04/2023,Torino,Vanchiglia,via Cesare Balbo 5,175000,70,0,1,3,1,1950,Nuovo / In costruzione
06/05/2023,Torino,Vanchiglia,via Vanchiglia 9,650000,250,1,1,5,2,1846,Ottimo / Ristrutturato
30/11/2021,Torino,Vanchiglietta,via Oropa 59,79000,40,2,1,2,1,1930,Buono / Abitabile
22/03/2023,Torino,Vanchiglia,via Gioacchino Rossini 21,285000,82,2,1,2,1,1962,Ottimo / Ristrutturato
10/03/2021,Torino,Vanchiglia,via Michele Buniva 11,210000,70,1,1,2,1,2005,Ottimo / Ristrutturato
04/11/2022,Torino,Regio Parco,via Cagliari 22,230000,68,0,0,3,1,1900,Ottimo / Ristrutturato
04/05/2023,Torino,Regio Parco,via Cagliari 22,128000,35,0,0,1,1,1900,Ottimo / Ristrutturato
05/05/2022,Torino,Regio Parco,via Sandro Botticelli 11 12,80000,75,1,1,3,1,1980,Ottimo / Ristrutturato
16/02/2023,Torino,Vanchiglietta,via Rimini 1,105000,50,0,0,2,1,1960,Ottimo / Ristrutturato
04/05/2023,Torino,Regio Parco,via Sandro Botticelli 17,95000,90,6,1,3,1,1970,Nuovo / In costruzione
09/05/2023,Torino,Vanchiglietta,corso Belgio 161,144000,55,3,1,2,1,1955,Ottimo / Ristrutturato
11/04/2023,Torino,Rebaudengo,corso corso giulio cesare 175,109000,80,2,1,3,1,1962,Ottimo / Ristrutturato
04/03/2022,Torino,Vanchiglietta,corso Belgio 104,260000,100,1,1,4,1,1980,Buono / Abitabile
28/07/2021,Torino,Vanchiglia,corso San Maurizio 21,289000,60,4,1,2,1,1950,Ottimo / Ristrutturato
11/10/2019,Torino,Vanchiglietta,Lungo Po Antonelli,223000,90,0,0,4,1,1980,Ottimo / Ristrutturato
03/03/2023,Torino,Vanchiglia,via Giovanni Francesco Napione 41,230000,149,3,0,4,2,1920,Buono / Abitabile
14/07/2022,Torino,Regio Parco,via Carlo Goldoni 5,670000,350,0,0,14,1,1960,Ottimo / Ristrutturato
13/06/2022,Torino,Regio Parco,corso Regio Parco 156,59000,50,1,0,2,1,1940,Da ristrutturare
01/04/2023,Torino,Regio Parco,corso Taranto 159,59000,82,4,0,3,1,1950,Buono / Abitabile
07/05/2023,Torino,Vanchiglia,corso Regina Margherita 7,135000,60,2,1,2,1,1970,Buono / Abitabile
07/05/2023,Torino,Vanchiglia,corso San Maurizio 73,310000,134,2,1,4,1,1857,Buono / Abitabile
25/06/2019,Torino,Regio Parco,corso Giulio Cesare 180,39000,70,l,0,3,1,1920,Da ristrutturare
09/05/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 32,129000,60,1,1,2,1,1970,Buono / Abitabile
09/05/2023,Torino,San Salvario - Baretti,via Goito 2,540000,186,5,1,5,2,1900,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Principe Tommaso 21,280000,120,4,1,5,1,1880,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 2,295000,97,2,1,4,2,1955,Buono / Abitabile
19/09/2022,Torino,San Salvario - Dante,via Principe Tommaso,366000,125,3,1,5,2,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 2,149000,75,5,1,3,1,1965,Da ristrutturare
19/09/2022,Torino,San Salvario - Dante,via Ormea,251000,90,0,0,3,2,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,via Principe Tommaso,176000,75,0,0,3,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,via Nizza,341000,100,1,1,5,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri,487000,160,4,1,5,2,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,via Nizza,318000,95,2,1,4,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Secondo,via Lodovico Antonio Muratori,351000,100,6,1,4,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi,289000,95,3,1,3,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,corso Raffaello,281000,85,6,1,3,1,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,piazza Arturo Graf,572000,170,4,1,5,2,1980,Nuovo / In costruzione
07/05/2023,Torino,San Salvario - Dante,via Nizza,450000,140,2,1,4,3,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Saluzzo 64,96500,55,2,1,2,1,1965,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri,254000,80,3,1,3,1,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Giorgio Bidone,368000,95,1,1,4,1,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Saluzzo,357000,110,1,1,4,1,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Nizza,454000,140,3,1,4,2,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Baretti,via Baretti,169500,147,1,1,5,2,1980,Buono / Abitabile
08/05/2023,Torino,San Salvario - Dante,via Belfiore,175000,60,1,0,3,1,1980,Nuovo / In costruzione
05/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri 72,189000,78,4,1,3,1,1920,Ottimo / Ristrutturato
05/05/2023,Torino,San Salvario - Dante,via Pio Foà 86,87000,50,4,1,2,1,1900,Ottimo / Ristrutturato
09/05/2023,Torino,San Secondo,via Ludovico Antonio Muratori 8,219000,85,1,1,3,1,2000,Nuovo / In costruzione
09/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 13,445000,165,2,1,4,2,1900,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Giotto 21,79000,61,2,0,2,1,1936,Buono / Abitabile
09/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 28,349000,135,1,1,4,2,1900,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Nizza 89,144000,60,3,0,1,1,1920,Buono / Abitabile
03/05/2023,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 5,398000,102,3,1,4,2,1960,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Dante,corso Massimo D'azeglio 106,1380000,237,4,1,5,3,1960,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,via Saluzzo 52,78000,47,1,1,1,1,2000,Ottimo / Ristrutturato
04/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi 1,95000,31,6,1,1,1,1970,Buono / Abitabile
08/05/2023,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 5,398000,102,3,1,3,2,1960,Ottimo / Ristrutturato
04/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 28,210000,100,4,1,4,1,1940,Buono / Abitabile
02/05/2023,Torino,San Salvario - Baretti,ottimo stato,258000,110,2,0,4,2,1920,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,via Antonio Canova,281000,90,5,1,3,1,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Nizza,321000,100,2,1,3,1,1980,Nuovo / In costruzione
08/05/2023,Torino,San Salvario - Dante,via Francesco Petrarca,205000,60,5,1,2,1,1980,Nuovo / In costruzione
06/05/2023,Torino,San Salvario - Baretti,via Ormea 6,145000,65,1,1,3,1,1980,Da ristrutturare
02/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 11,225000,60,1,1,2,1,1950,Ottimo / Ristrutturato
29/04/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,230000,65,1,1,2,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,1085000,330,1,1,5,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Baretti,via Sant'anselmo 11,195000,60,1,1,2,1,1950,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Dante,via Ormea 164,59000,34,4,1,2,1,1968,Ottimo / Ristrutturato
02/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri 75,390000,130,4,1,4,2,1990,
04/05/2023,Torino,San Salvario - Dante,via ormea 164,75000,40,6,1,2,1,1980,Buono / Abitabile
09/05/2023,Torino,San Salvario - Dante,via Ormea 164,39000,34,4,1,2,1,1968,Ottimo / Ristrutturato
09/05/2023,Torino,San Salvario - Baretti,via Ormea 8,319000,104,1,1,4,1,1900,Buono / Abitabile
29/04/2023,Torino,San Salvario - Dante,piazza nizza 81,218000,85,4,1,3,1,1958,Nuovo / In costruzione
04/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 7,142000,65,3,0,3,1,1909,Buono / Abitabile
28/04/2023,Torino,San Salvario - Dante,via Giovanni Argentero 1,225000,81,0,0,3,1,1900,Ottimo / Ristrutturato
27/04/2023,Torino,San Salvario - Dante,corso Dante Alighieri 79,219000,75,1,1,3,1,1970,Ottimo / Ristrutturato
26/04/2023,Torino,San Salvario - Dante,via Vincenzo Monti 19,99000,50,0,1,2,1,1900,Nuovo / In costruzione
26/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti 13,220000,86,2,1,3,1,1960,Ottimo / Ristrutturato
22/04/2023,Torino,San Secondo,via Nizza 26,124000,40,6,1,2,1,1990,Ottimo / Ristrutturato
21/04/2023,Torino,San Salvario - Baretti,corso Massimo d'Azeglio 30,600000,180,3,1,5,2,1970,Buono / Abitabile
06/05/2023,Torino,San Salvario - Baretti,via Saluzzo 5,178000,54,2,1,2,1,1874,Ottimo / Ristrutturato
21/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti,349000,120,3,1,4,1,1963,Nuovo / In costruzione
22/04/2023,Torino,San Secondo,via Nizza 26,89000,30,4,1,2,1,1990,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 14,229000,105,4,1,4,1,1900,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Baretti,via Saluzzo 17/A,79000,46,4,1,2,1,1900,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,corso Dante 90,568000,170,3,1,5,2,1940,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Baretti,via Silvio Pellico 1,235000,110,3,1,4,1,1960,Buono / Abitabile
09/05/2023,Torino,San Secondo,via Nizza 26,98000,34,6,1,1,1,1972,Ottimo / Ristrutturato
19/04/2023,Torino,San Salvario - Dante,via Vincenzo Monti 14,210000,85,3,0,3,1,1913,Buono / Abitabile
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,300000,85,4,1,3,2,2024,Nuovo / In costruzione
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,380000,120,1,1,4,2,2024,Nuovo / In costruzione
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,260000,82,1,1,3,1,2024,Nuovo / In costruzione
19/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 26,360000,112,0,1,4,2,2024,Nuovo / In costruzione
