Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
26/04/2023,Torino,Lucento,via Bernardino Luini 96,49500,55,1,Si,2,1,1965,Buono / Abitabile
04/05/2023,Torino,Barriera di Milano,via Fossata 24,48000,50,3,No,2,1,1925,Buono / Abitabile
27/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Onorato Vigliani 25,105000,55,9,Si,2,1,1970,Da ristrutturare
26/04/2023,Torino,Pozzo Strada,via Vandalino 137,128000,83,1,Si,3,1,1965,Buono / Abitabile
27/04/2023,Torino,Lucento,via Borgomasino 2,49000,50,5,No,2,1,1950,Ottimo / Ristrutturato
27/04/2023,Torino,Borgo Vittoria,via Michele Antonio Vibò 66,75000,70,3,Si,3,1,1950,Buono / Abitabile
26/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti 13,220000,86,2,Si,3,1,1960,Ottimo / Ristrutturato
29/04/2023,Torino,Madonna di Campagna,via Caltanissetta,59000,50,0,No,2,1,1960,Buono / Abitabile
26/04/2023,Torino,Borgo Vittoria,via Bibiana,102000,85,0,Si,3,2,1970,Buono / Abitabile
29/04/2023,Torino,Borgo Vittoria,via Arturo Colautti,75000,65,5,Si,2,1,1960,Buono / Abitabile
27/04/2023,Torino,Madonna di Campagna,via Cardinale Guglielmo Massaia 128,115000,88,6,Si,3,1,1963,Buono / Abitabile
26/04/2023,Torino,Gran Madre - Crimea,via Principessa Felicita di Savoia,1500000,454,0,Si,5,3,1900,Ottimo / Ristrutturato
06/05/2023,Torino,Italia 61,corso Maroncelli,108000,61,3,No,2,1,1958,Ottimo / Ristrutturato
29/04/2023,Torino,Madonna di Campagna,via Borgaro 86,105000,80,3,Si,3,1,1958,Ottimo / Ristrutturato
06/05/2023,Torino,Nizza Millefonti,via Genova 196,90000,67,0,Si,2,1,1960,Da ristrutturare
26/04/2023,Torino,Rebaudengo,corso Giulio Cesare 205,55000,60,6,Si,2,1,1970,Da ristrutturare
26/04/2023,Torino,Lucento,via Verolengo 157,94000,85,4,Si,3,1,1960,Buono / Abitabile
04/05/2023,Torino,Pozzo Strada,via Stelvio 80,129000,64,5,No,2,1,1965,Da ristrutturare
26/04/2023,Torino,Nizza Millefonti,via genova 196,145000,81,1,Si,3,1,1962,Buono / Abitabile
28/04/2023,Torino,Regio Parco,via Sandro  Botticelli 151,145000,145,0,No,5,2,1960,Buono / Abitabile
27/04/2023,Torino,Santa Rita,corso Siracusa 73,160000,92,4,Si,3,1,1968,Da ristrutturare
26/04/2023,Torino,Madonna del Pilone,via Albugnano 19,139000,58,0,No,2,1,1900,Ottimo / Ristrutturato
26/04/2023,Torino,Rebaudengo,corso Giulio Cesare 299,165000,150,2,Si,5,2,1965,Buono / Abitabile
08/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Fratelli De Maistre 33,58000,52,1,Si,2,1,1960,Buono / Abitabile
26/04/2023,Torino,Don Bosco,via Ceva 44,168000,100,1,No,1,1,,Ottimo / Ristrutturato
26/04/2023,Torino,Barriera di Milano,via Sempione 78,85000,95,4,No,4,1,1950,Ottimo / Ristrutturato
26/04/2023,Torino,Campidoglio,via Balme,194000,94,0,No,4,2,1950,Ottimo / Ristrutturato
26/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,corso Benedetto Croce 31,175000,90,5,Si,3,5,,Ottimo / Ristrutturato
08/05/2023,Torino,Regio Parco,via giovenale ancina 57,52000,65,3,Si,3,1,,Da ristrutturare
04/05/2023,Torino,Rebaudengo,corso Vercelli 181,95000,95,8,Si,4,1,1970,Da ristrutturare
27/04/2023,Torino,Quadrilatero Romano,via delle orfane 29,39000,18,4,No,1,1,,Ottimo / Ristrutturato
26/04/2023,Torino,Crocetta,via Giovanni da Verrazzano 51,269000,80,3,Si,2,1,1900,Nuovo / In costruzione
06/06/2023,Torino,Aurora,via Cigna,61950,72,1,Si,3,1,1986,Buono / Abitabile
23/05/2023,Torino,Madonna di Campagna,via Assisi,30000,42,1,Si,2,1,1986,Buono / Abitabile
06/06/2023,Torino,San Salvario - Dante,via Monti,62250,58,1,Si,3,1,1986,Buono / Abitabile
23/05/2023,Torino,Barriera di Lanzo,via Gandino,28500,66,1,Si,3,1,1986,Buono / Abitabile
20/06/2023,Torino,Crocetta,via Vespucci,570000,200,1,Si,5,1,1986,Buono / Abitabile
13/06/2023,Torino,Madonna di Campagna,via Ponderano,56700,69,1,Si,3,1,1986,Buono / Abitabile
20/06/2023,Torino,Centro Europa,via Gonin,43500,54,1,Si,3,1,1986,Buono / Abitabile
26/05/2023,Torino,Barriera di Milano,via Pont,90000,80,1,Si,3,1,1986,Buono / Abitabile
27/06/2023,Torino,Santa Rita,via Frinco,54750,55,1,Si,3,1,1986,Buono / Abitabile
23/05/2023,Torino,Barriera di Milano,corso Novara,31125,65,1,Si,3,1,1986,Buono / Abitabile
13/06/2023,Torino,Barriera di Milano,via antonio banfo,42750,65,1,Si,3,1,1986,Buono / Abitabile
23/05/2023,Torino,Lucento,corso Cincinnato,24750,65,1,Si,3,1,1986,Buono / Abitabile
13/06/2023,Torino,Madonna di Campagna,via MONTELLO,24750,45,1,Si,2,1,1986,Buono / Abitabile
20/06/2023,Torino,Centro Europa,via GONIN,55125,50,1,Si,3,1,1986,Buono / Abitabile
06/06/2023,Torino,Lucento,via Borgomasino,34557,57,1,Si,3,1,1986,Buono / Abitabile
26/04/2023,Torino,Parella,corso Monte Grappa 75,54900,60,7,Si,2,7,,
06/06/2023,Torino,Parella,corso Montegrappa,54900,58,1,Si,3,1,1986,Buono / Abitabile
27/06/2023,Torino,Falchera,via delle Robinie,74250,98,1,Si,4,1,1986,Buono / Abitabile
13/06/2023,Torino,Madonna di Campagna,via Borgaro,28800,48,1,Si,2,1,1986,Buono / Abitabile
13/06/2023,Torino,Borgo Vittoria,via Stradella,59250,73,1,Si,3,1,1986,Buono / Abitabile
27/04/2023,Torino,Cenisia,via Lombriasco 15,340000,100,1,Si,4,2,2005,Buono / Abitabile
04/05/2023,Torino,Pozzo Strada,via Francesco De Sanctis,85000,65,7,Si,2,1,1970,Da ristrutturare
30/04/2023,Torino,Madonna del Pilone,via Michelangelo Tonello 26,380000,116,3,Si,4,2,1960,Ottimo / Ristrutturato
26/04/2023,Torino,Madonna di Campagna,corso Grosseto 272,199000,88,8,Si,3,1,1961,Ottimo / Ristrutturato
04/05/2023,Torino,Madonna di Campagna,corso Grosseto,69000,60,4,Si,2,1,1959,Buono / Abitabile
02/05/2023,Torino,Cittadella,via Carlo Boucheron 6,310000,145,1,Si,4,1,1930,Buono / Abitabile
26/04/2023,Torino,Barriera di Milano,via Malone 27,59000,78,1,No,3,2,1907,Buono / Abitabile
24/04/2023,Torino,Città Giardino,via Giuseppe Romita 3,189000,117,2,Si,5,2,1970,Buono / Abitabile
01/05/2023,Torino,Pozzo Strada,via Mario Ponzio 24,168000,110,0,Si,5,2,1970,Buono / Abitabile
26/04/2023,Torino,San Paolo,via Volvera 24,230000,91,4,Si,3,1,,Ottimo / Ristrutturato
26/04/2023,Torino,Lingotto,corso Corsica 28,60000,58,3,Si,1,1,1959,Ottimo / Ristrutturato
26/04/2023,Torino,Parella,via Exilles 36,90000,58,2,Si,2,1,1960,Buono / Abitabile
26/04/2023,Torino,Parella,via Giacinto Pacchiotti 10,139000,65,4,Si,2,1,1960,Ottimo / Ristrutturato
27/04/2023,Torino,Parella,corso Monte Grappa 37,169000,80,2,Si,3,1,1960,Ottimo / Ristrutturato
27/04/2023,Torino,Parella,piazza Tommaso Campanella 21,129000,75,5,Si,3,1,1960,Da ristrutturare
24/04/2023,Torino,Giardini Reali,via Eusebio Bava 7,149000,31,5,Si,1,1,1900,Buono / Abitabile
26/04/2023,Torino,Borgo Vittoria,via Gaetano Mosca 10,109000,85,1,Si,3,1,1970,Buono / Abitabile
29/04/2023,Torino,San Paolo,via Lurisia 15,149000,80,9,Si,3,1,1960,Buono / Abitabile
08/05/2023,Torino,Santa Rita,via Baltimora 46,65000,71,0,No,3,1,1970,Nuovo / In costruzione
05/05/2023,Torino,Madonna di Campagna,via venaria 60/10,59000,70,5,No,3,1,1960,Buono / Abitabile
05/05/2023,Torino,Le Vallette,via venaria 102,139000,145,1,No,5,2,1960,Buono / Abitabile
03/05/2023,Torino,Madonna di Campagna,via Messedaglia 22,73000,60,3,Si,2,1,1960,Ottimo / Ristrutturato
06/05/2023,Torino,Crocetta,corso Germano Sommeiller 26,178000,50,5,Si,2,1,1960,Ottimo / Ristrutturato
06/05/2023,Torino,Crocetta,corso Germano Sommeiller 26,438000,120,5,Si,4,2,1960,Ottimo / Ristrutturato
06/05/2023,Torino,Crocetta,corso Germano Sommeiller 26,168000,45,5,Si,2,1,1960,Ottimo / Ristrutturato
25/04/2023,Torino,Mirafiori Nord,via Giuseppe Vicarelli 10,350000,142,4,Si,5,2,1970,Ottimo / Ristrutturato
08/05/2023,Torino,Santa Rita,via Gorizia 149,298000,105,4,Si,4,1,1970,Ottimo / Ristrutturato
28/04/2023,Torino,San Donato,via San Donato 23,99000,41,1,Si,2,1,1850,Buono / Abitabile
26/04/2023,Torino,San Paolo,via Orsiera 27,88000,50,5,Si,2,1,1960,Da ristrutturare
26/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Fratelli De Maistre 8,119000,72,4,No,3,1,1950,Ottimo / Ristrutturato
25/04/2023,Torino,Barriera di Milano,via Malone 27,39000,35,1,No,2,1,1907,Buono / Abitabile
02/05/2023,Torino,Mirafiori Nord,corso Unione Sovietica 359,150000,65,5,Si,3,1,2003,Ottimo / Ristrutturato
26/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Michele Kerbaker 2,107000,68,6,Si,3,1,1960,Da ristrutturare
27/04/2023,Torino,Madonna di Campagna,via Cuniberti 90,128000,63,7,Si,3,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Lucento,via Val della Torre 37,159000,74,1,Si,3,1,2005,Buono / Abitabile
08/05/2023,Torino,Rebaudengo,piazza Conti di Rebaudengo 12,49000,50,3,Si,2,1,1960,Buono / Abitabile
27/04/2023,Torino,Santa Rita,corso Cesare Correnti 53,269000,96,2,Si,4,2,1968,Ottimo / Ristrutturato
08/05/2023,Torino,San Secondo,corso Filippo Turati 11,295000,85,9,Si,3,1,1970,Ottimo / Ristrutturato
24/04/2023,Torino,Bertolla,Terratetto unifamiliare Strada di San Mauro,249000,160,S,No,5,2,1950,Buono / Abitabile
08/05/2023,Torino,Santa Rita,via Tripoli 35/10,140000,77,1,Si,3,1,1970,Buono / Abitabile
24/04/2023,Torino,San Donato,corso Regina Margherita 179,69000,40,0,No,2,1,1930,Ottimo / Ristrutturato
08/05/2023,Torino,Campidoglio,via Nicola Fabrizi,214000,80,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,San Secondo,corso Dante Alighieri,375000,120,5,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Vanchiglietta,corso Belgio,377000,115,5,Si,4,2,,Nuovo / In costruzione
08/05/2023,Torino,Lingotto,corso Eusebio Giambone,191000,75,5,Si,3,1,,Nuovo / In costruzione
24/04/2023,Torino,Vanchiglia,via Artisti,173000,67,2,No,2,1,1900,Ottimo / Ristrutturato
03/05/2023,Torino,Nizza Millefonti,via Genova 237,78000,57,9,Si,2,1,1960,Buono / Abitabile
24/04/2023,Torino,San Paolo,via Monginevro 86,175000,88,5,Si,3,1,,Buono / Abitabile
24/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Candiolo 24/18,165000,53,1,Si,2,1,2010,Ottimo / Ristrutturato
26/04/2023,Torino,Lucento,piazza Nazario Sauro 16,300000,160,7,Si,4,1,1970,Ottimo / Ristrutturato
28/04/2023,Torino,Crocetta,corso Galileo Ferraris 151,308000,155,0,Si,5,2,1955,Buono / Abitabile
28/04/2023,Torino,San Donato,via San Donato 20,89000,41,2,No,2,1,1930,Ottimo / Ristrutturato
28/04/2023,Torino,San Donato,via Gaspare Saccarelli 31,139000,75,2,Si,3,1,1929,Buono / Abitabile
22/04/2023,Torino,Mirafiori Nord,corso Traiano 81,159000,85,3,Si,3,1,1970,Buono / Abitabile
24/04/2023,Torino,Aurora,via Antonio Cecchi 56,105000,92,1,Si,3,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,Pozzo Strada,via Bardonecchia 104,69000,41,3,No,2,1,1939,Ottimo / Ristrutturato
22/04/2023,Torino,San Donato,via Principessa Clotilde 41,120000,88,2,Si,4,2,1900,Buono / Abitabile
24/04/2023,Torino,Parella,via Carlo Capelli 72,135000,55,3,No,2,1,1958,Ottimo / Ristrutturato
22/04/2023,Torino,Madonna del Pilone,corso Casale 104,79900,50,3,No,2,1,1920,Ottimo / Ristrutturato
26/04/2023,Torino,Lucento,corso Cincinnato 222,129000,85,5,Si,3,1,1970,Buono / Abitabile
22/04/2023,Torino,Lucento,via Val Della Torre 20,165000,82,5,Si,3,1,2009,Ottimo / Ristrutturato
22/04/2023,Torino,Madonna di Campagna,via Bernardino Luini 61,67000,75,1,Si,3,1,1960,Da ristrutturare
22/04/2023,Torino,Pozzo Strada,via Bionaz 43,130000,87,1,No,3,1,1962,Buono / Abitabile
22/04/2023,Torino,Crocetta,via Lazzaro Spallanzani 15,120000,60,2,Si,3,1,1935,Buono / Abitabile
21/04/2023,Torino,Le Vallette,via Delle Primule,115000,100,1,No,4,1,,Ottimo / Ristrutturato
27/04/2023,Torino,Barriera di Milano,via Brandizzo,65000,75,1,Si,3,1,,Buono / Abitabile
29/04/2023,Torino,San Secondo,via Chisone 4,230000,271,0,Si,2,1,1970,Buono / Abitabile
22/04/2023,Torino,San Secondo,via Nizza 26,124000,40,6,Si,2,1,1990,Ottimo / Ristrutturato
08/05/2023,Torino,Aurora,corso Brescia,250000,90,3,Si,3,1,,Nuovo / In costruzione
08/05/2023,Torino,Città Giardino,via Alfonso Balzico 2,269000,112,6,Si,4,1,1974,Ottimo / Ristrutturato
01/05/2023,Torino,Pozzo Strada,via Cardinale Maurilio Fossati 5,335000,140,8,Si,5,2,1978,Ottimo / Ristrutturato
03/05/2023,Torino,Pozzo Strada,corso Monte Cucco 123,380000,135,3,Si,5,2,1963,Ottimo / Ristrutturato
28/04/2023,Torino,Regio Parco,corso Regio Parco 147,85000,60,1,No,2,1,1950,Buono / Abitabile
27/04/2023,Torino,Regio Parco,via Renato Wuillermin 7,139000,70,1,Si,2,1,1990,Ottimo / Ristrutturato
07/05/2023,Torino,Barriera di Lanzo,via Drusacco,57000,50,3,No,2,1,,Ottimo / Ristrutturato
21/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Alessandro Fleming 30,139000,130,2,Si,5,2,1960,Buono / Abitabile
08/05/2023,Torino,Cavoretto,corso Moncalieri 236,159000,60,0,No,2,1,1930,Ottimo / Ristrutturato
04/05/2023,Torino,Santa Rita,corso Carlo e Nello Rosselli 159,189000,120,1,No,4,1,1929,Buono / Abitabile
21/04/2023,Torino,San Salvario - Baretti,corso Massimo d'Azeglio 30,600000,180,3,Si,5,2,1970,Buono / Abitabile
08/05/2023,Torino,Santa Rita,corso Sebastopoli 174,109000,55,5,Si,2,1,1960,Buono / Abitabile
03/05/2023,Torino,Mirafiori Nord,via Guido Reni 211,115000,85,6,Si,3,1,1960,Da ristrutturare
06/05/2023,Torino,Santa Rita,via Barletta 105,259000,135,3,Si,5,2,1967,Da ristrutturare
27/04/2023,Torino,Aurora,via Vittorio Andreis 18//6,129000,70,1,Si,3,1,1960,Buono / Abitabile
06/05/2023,Torino,San Salvario - Baretti,via Saluzzo 5,178000,54,2,Si,2,1,1874,Ottimo / Ristrutturato
08/05/2023,Torino,Madonna del Pilone,corso Giuseppe Gabetti 1,448000,130,2,Si,4,2,1930,Ottimo / Ristrutturato
08/05/2023,Torino,Cittadella,piazza Statuto 26,518000,170,1,Si,5,2,1930,Ottimo / Ristrutturato
06/05/2023,Torino,Cittadella,corso Palestro 4,438000,115,4,Si,4,2,1950,Ottimo / Ristrutturato
28/04/2023,Torino,Lingotto,via Arnaldo da Brescia 12,169000,63,2,Si,3,1,1955,Ottimo / Ristrutturato
21/04/2023,Torino,Pozzo Strada,via Oulx 30,198000,75,8,Si,3,1,1970,Buono / Abitabile
26/04/2023,Torino,Aurora,via Carlo Antonio Porporati 8,89000,45,4,Si,2,1,1950,Buono / Abitabile
22/04/2023,Torino,Lingotto,corso Eusebio Giambone 65,264000,110,4,Si,4,1,1970,
02/05/2023,Torino,San Donato,via Pier Dionigi Pinelli 60,225000,94,1,No,4,1,1969,Ottimo / Ristrutturato
21/04/2023,Torino,Pozzo Strada,via Quinto Bevilacqua 12,75000,50,0,Si,2,1,1960,Buono / Abitabile
21/04/2023,Torino,Pozzo Strada,via Vandalino 86,69000,55,2,Si,2,1,1960,Buono / Abitabile
02/05/2023,Torino,Crocetta,via Sebastiano Caboto 23,345000,125,3,Si,5,1,1935,Buono / Abitabile
03/05/2023,Torino,Barriera di Milano,via Baltea 10,33000,50,0,No,2,1,1950,Da ristrutturare
21/04/2023,Torino,Borgo Vittoria,via Paolo della Cella 22,126000,97,6,Si,4,1,1957,Buono / Abitabile
27/04/2023,Torino,Barriera di Milano,corso GIULIO CESARE  122,99000,110,5,Si,4,1,1930,Buono / Abitabile
02/05/2023,Torino,Nizza Millefonti,via Finalmarina 14,89000,45,3,Si,2,1,1950,Ottimo / Ristrutturato
04/05/2023,Torino,San Paolo,via Orsiera 27,69000,63,0,Si,2,1,1965,Da ristrutturare
03/05/2023,Torino,Barriera di Milano,via Baltea 16,59000,50,2,No,2,1,1940,Buono / Abitabile
21/04/2023,Torino,Santa Rita,via Castelgomberto 34,129000,69,2,Si,2,1,1985,Ottimo / Ristrutturato
05/05/2023,Torino,Santa Rita,via Guido Reni 91,490000,291,9,Si,5,3,1965,Buono / Abitabile
03/05/2023,Torino,Pozzo Strada,via Mattie 7,400000,143,5,Si,4,2,1973,Ottimo / Ristrutturato
28/04/2023,Torino,Borgo Vittoria,via Francesco Baracca 64,65000,60,5,Si,2,1,1960,Da ristrutturare
08/05/2023,Torino,Borgo Vittoria,via Chiesa della Salute 15,139000,100,1,No,4,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,Don Bosco,via Aquila 3,79000,77,2,No,3,1,,Buono / Abitabile
21/04/2023,Torino,Parella,via Pietro Cossa 35,330000,120,4,Si,5,2,2004,Buono / Abitabile
21/04/2023,Torino,Madonna di Campagna,via reycend 4,68000,60,2,No,2,1,1960,Ottimo / Ristrutturato
21/04/2023,Torino,San Paolo,corso Trapani 165,310000,120,1,Si,5,2,2001,Ottimo / Ristrutturato
08/05/2023,Torino,Quadrilatero Romano,via San Dalmazzo,149000,82,4,No,3,1,1700,Ottimo / Ristrutturato
21/04/2023,Torino,Vanchiglia,via Sant'Ottavio 51,185000,70,1,Si,3,1,1920,Ottimo / Ristrutturato
08/05/2023,Torino,San Paolo,via Osasco 2,420000,160,9,Si,4,3,1955,Buono / Abitabile
04/05/2023,Torino,Borgo Vittoria,corso Benedetto Brin 5,495000,547,4,Si,5,3,1970,Buono / Abitabile
26/04/2023,Torino,Borgo Vittoria,via Chiesa della Salute 71,184000,140,3,No,4,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Cavoretto,corso Moncalieri 236,159000,60,0,No,2,1,1939,Nuovo / In costruzione
08/05/2023,Torino,Campidoglio,via Balme 23,194000,90,0,No,4,2,1950,Nuovo / In costruzione
21/04/2023,Torino,Barriera di Milano,via Alessandro Scarlatti 31,59000,65,0,Si,2,1,1970,Buono / Abitabile
21/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti,349000,120,3,Si,4,1,1963,Nuovo / In costruzione
24/04/2023,Torino,Mirafiori Nord,corso Orbassano 254,175000,100,8,Si,4,2,1975,Ottimo / Ristrutturato
03/05/2023,Torino,Santa Rita,corso Sebastopoli 248,188000,115,1,No,5,1,1950,Buono / Abitabile
21/04/2023,Torino,Parella,via Arona 33,75000,60,3,Si,2,1,1958,Da ristrutturare
26/04/2023,Torino,Pozzo Strada,via Villa Giusti 47,93000,65,2,No,2,1,1960,Buono / Abitabile
22/04/2023,Torino,San Secondo,via Nizza 26,89000,30,4,Si,2,1,1990,Ottimo / Ristrutturato
21/04/2023,Torino,Aurora,via Parma 11,98000,65,0,Si,2,1,1950,Buono / Abitabile
03/05/2023,Torino,Aurora,via Parma 11,122000,75,3,Si,3,1,1950,Buono / Abitabile
03/05/2023,Torino,Aurora,via Parma 11,125000,80,2,Si,3,1,1950,Buono / Abitabile
03/05/2023,Torino,Aurora,via Parma 11,111000,81,1,Si,3,1,1950,Buono / Abitabile
21/04/2023,Torino,Aurora,via Parma 11,126000,70,1,Si,2,1,1950,Buono / Abitabile
21/04/2023,Torino,Aurora,via Parma 11,95000,60,2,Si,2,1,1950,Buono / Abitabile
01/05/2023,Torino,Pozzo Strada,corso Monte Cucco 123,290000,135,3,Si,5,2,1963,Da ristrutturare
21/04/2023,Torino,Aurora,via Parma 11,90000,59,0,Si,2,1,1950,Buono / Abitabile
03/05/2023,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 14,229000,105,4,Si,4,1,1900,Ottimo / Ristrutturato
26/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via Fratelli De Maistre 33,58000,55,1,Si,2,1,1960,Buono / Abitabile
05/05/2023,Torino,Crocetta,via Cristoforo Colombo 24,350000,140,1,Si,4,2,1952,Buono / Abitabile
02/05/2023,Torino,Mirafiori Sud - Onorato Vigliani,via SETTE COMUNI,50000,43,0,No,2,1,1960,Buono / Abitabile
22/04/2023,Torino,Lucento,piazza Nazario Sauro,300000,160,7,Si,4,1,1970,Ottimo / Ristrutturato
03/05/2023,Torino,San Salvario - Baretti,via Saluzzo 17/A,79000,46,4,Si,2,1,1900,Ottimo / Ristrutturato
22/04/2023,Torino,Lucento,piazza Nazario Sauro 16,300000,160,2,Si,3,1,1970,Ottimo / Ristrutturato
22/04/2023,Torino,Lucento,piazza Nazario Sauro,300000,161,7,Si,4,1,1970,Ottimo / Ristrutturato
28/04/2023,Torino,Barriera di Milano,via Jacopo Foroni 7,54900,75,2,No,3,1,1940,Buono / Abitabile
06/05/2023,Torino,Parella,via Nicomede Bianchi 41,98000,80,3,No,3,1,1960,Ottimo / Ristrutturato
20/04/2023,Torino,Cavoretto,corso Moncalieri 320,140000,87,3,No,3,1,1970,Buono / Abitabile
06/05/2023,Torino,Santa Rita,corso Sebastopoli 225,149000,65,0,Si,3,1,1967,Ottimo / Ristrutturato
08/05/2023,Torino,Pozzo Strada,via Brissogne 18BIS,65000,50,0,Si,2,1,2008,Ottimo / Ristrutturato
06/05/2023,Torino,Santa Rita,corso Sebastopoli 225,139000,70,0,Si,3,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Nizza Millefonti,via Finalmarina,130000,60,0,Si,2,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,San Salvario - Dante,corso Dante 90,568000,170,3,Si,5,2,1940,Ottimo / Ristrutturato
03/05/2023,Torino,Quadrilatero Romano,via san  Domenico 5,170000,53,1,Si,2,1,1650,Ottimo / Ristrutturato
20/04/2023,Torino,Nizza Millefonti,via Nizza 239,139000,94,2,Si,3,2,1930,Ottimo / Ristrutturato
03/05/2023,Torino,Centro Europa,via amedeo modigliani 18,259000,115,0,No,4,2,1950,Buono / Abitabile
05/05/2023,Torino,Mirafiori Nord,via Publio Elvio Pertinace 48,298000,200,2,Si,5,2,1960,Ottimo / Ristrutturato
06/05/2023,Torino,Rebaudengo,via Nicola Porpora 29/12,82000,82,2,No,3,1,1955,Buono / Abitabile
20/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via onorato vigliani 179,69000,62,0,Si,2,1,1960,Da ristrutturare
21/04/2023,Torino,Parella,via Rosolino Pilo 33,88000,76,4,No,3,1,1940,Buono / Abitabile
20/04/2023,Torino,Parella,via Rosolino Pilo 78,39000,52,0,No,2,1,1950,Buono / Abitabile
27/04/2023,Torino,Parella,via Giacinto Pacchiotti 12,156000,75,2,Si,3,1,1950,Ottimo / Ristrutturato
26/04/2023,Torino,Vanchiglietta,via Cossila 10,119000,75,3,No,3,1,1940,Buono / Abitabile
08/05/2023,Torino,Crocetta,via Fratelli Giuseppe e Antonio Carle 50,269000,73,2,No,3,1,1940,Ottimo / Ristrutturato
03/05/2023,Torino,Vanchiglietta,piazza Antonio Fontanesi 2,139000,81,4,Si,3,1,1950,Buono / Abitabile
03/05/2023,Torino,Regio Parco,via Giuseppe Tartini 31,94000,85,4,Si,4,1,1965,Buono / Abitabile
28/04/2023,Torino,Santa Rita,via San Marino 11,269000,141,5,Si,5,2,1970,Buono / Abitabile
02/05/2023,Torino,Crocetta,via Fratelli Giuseppe e Antonio Carle 25,325000,100,2,Si,4,2,1969,Buono / Abitabile
01/05/2023,Torino,Cenisia,via Fratelli Bandiera 4,120000,50,5,Si,2,1,1938,Buono / Abitabile
01/05/2023,Torino,Madonna di Campagna,piazza Giuseppe Manno 1,78000,74,0,Si,3,1,1965,Buono / Abitabile
02/05/2023,Torino,Barriera di Milano,via Candia 19,38000,47,4,No,2,1,1950,Buono / Abitabile
06/05/2023,Torino,Santa Rita,via Ricaldone 42,49000,50,4,No,2,1,1967,Da ristrutturare
20/04/2023,Torino,Pozzo Strada,via Monte Ortigara 11,135000,60,2,Si,2,1,1970,Ottimo / Ristrutturato
05/05/2023,Torino,San Donato,via Luigi Galvani 12,61000,40,1,No,2,1,1939,Buono / Abitabile
20/04/2023,Torino,Mirafiori Sud - Onorato Vigliani,via monastir 30,68000,59,5,Si,2,1,1960,Buono / Abitabile
21/04/2023,Torino,Pozzo Strada,via Monte Cimone 8,69000,60,4,No,2,1,1960,Ottimo / Ristrutturato
26/04/2023,Torino,Crocetta,via Gaetano Filangieri 16,248000,100,0,Si,3,1,,Buono / Abitabile
20/04/2023,Torino,Crocetta,via Giovanni da Verrazzano 51,100000,45,4,Si,2,1,1950,Da ristrutturare
27/04/2023,Torino,Lingotto,corso Unione Sovietica 243,260000,120,0,Si,5,2,1975,Ottimo / Ristrutturato
03/05/2023,Torino,Lingotto,via Asuncion 1,138000,85,6,Si,3,1,1970,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,via Soana 17/d,120000,58,1,No,2,1,1901,Ottimo / Ristrutturato
08/05/2023,Torino,Le Vallette,via Pietro Cossa 293/7,258000,103,9,Si,5,2,1994,Ottimo / Ristrutturato
20/04/2023,Torino,San Donato,via Pietro Piffetti 35,389000,117,2,Si,3,1,1959,Buono / Abitabile
21/04/2023,Torino,Pozzo Strada,via Vipacco 20,110000,40,1,No,2,1,1920,Buono / Abitabile
20/04/2023,Torino,Cavoretto,corso Moncalieri 365,1090000,500,2,No,5,3,1900,Buono / Abitabile
20/04/2023,Torino,Parco Dora,corso Enrico Gamba 37,149000,67,3,Si,2,1,,Ottimo / Ristrutturato
05/05/2023,Torino,Cittadella,via Carlo Allioni 9,360000,140,2,Si,5,1,1929,Da ristrutturare
20/04/2023,Torino,Pozzo Strada,Palazzo - Edificio in Vendita,430000,255,0,No,5,2,1964,Da ristrutturare
04/05/2023,Torino,Pozzo Strada,corso Monte Cucco,290000,160,1,Si,5,2,1975,Buono / Abitabile
20/04/2023,Torino,Santa Rita,corso Siracusa 134,90000,50,4,Si,2,1,1964,Da ristrutturare
20/04/2023,Torino,Santa Rita,via Monfalcone 80,73000,78,4,No,3,1,1960,Da ristrutturare
20/04/2023,Torino,Crocetta,via gioberti 26,128000,50,5,No,2,1,1873,Buono / Abitabile
06/05/2023,Torino,Barriera di Milano,via Lauro Rossi 39.,78000,98,1,Si,4,1,,Da ristrutturare
